[2020-11-17 17:31:45]	RCC - prev: {"nu":83,"lrn":3,"rev":0}, current: {"nu":82,"lrn":4,"rev":0}
[2020-11-17 17:31:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 17:31:47]	RCC - prev: {"nu":82,"lrn":4,"rev":0}, current: {"nu":81,"lrn":5,"rev":0}
[2020-11-17 17:31:47]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 17:31:55]	RCC - prev: {"nu":81,"lrn":5,"rev":0}, current: {"nu":80,"lrn":7,"rev":0}
[2020-11-17 17:31:55]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 17:31:56]	 - Output instruction: {"instType":3}
[2020-11-17 17:31:57]	RCC - prev: {"nu":81,"lrn":5,"rev":0}, current: {"nu":80,"lrn":7,"rev":0}
[2020-11-17 17:31:57]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 17:32:08]	RCC - prev: {"nu":80,"lrn":7,"rev":0}, current: {"nu":79,"lrn":9,"rev":0}
[2020-11-17 17:32:08]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 17:32:11]	RCC - prev: {"nu":79,"lrn":9,"rev":0}, current: {"nu":78,"lrn":11,"rev":0}
[2020-11-17 17:32:11]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 17:32:15]	RCC - prev: {"nu":78,"lrn":11,"rev":0}, current: {"nu":77,"lrn":12,"rev":0}
[2020-11-17 17:32:15]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 17:37:41]	RCC - prev: {"nu":77,"lrn":12,"rev":0}, current: {"nu":76,"lrn":14,"rev":0}
[2020-11-17 17:37:41]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 17:44:14]	 - Output instruction: {"instType":2}
[2020-11-17 17:44:18]	RCC - prev: {"nu":76,"lrn":14,"rev":0}, current: {"nu":76,"lrn":13,"rev":0}
[2020-11-17 17:44:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 17:44:20]	RCC - prev: {"nu":76,"lrn":13,"rev":0}, current: {"nu":76,"lrn":12,"rev":0}
[2020-11-17 17:44:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 17:44:23]	RCC - prev: {"nu":76,"lrn":12,"rev":0}, current: {"nu":76,"lrn":12,"rev":0}
[2020-11-17 17:44:23]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 17:54:27]	 - Output instruction: {"instType":2}
[2020-11-17 17:54:52]	 - Output instruction: {"instType":2}
[2020-11-17 17:55:21]	 - Output instruction: {"instType":0}
[2020-11-17 18:08:41]	RCC - prev: {"nu":76,"lrn":12,"rev":0}, current: {"nu":76,"lrn":12,"rev":0}
[2020-11-17 18:08:41]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 18:10:14]	 - Output instruction: {"instType":2}
[2020-11-17 18:13:17]	 - Output instruction: {"instType":2}
[2020-11-17 18:28:23]	 - Output instruction: {"instType":0}
[2020-11-17 18:29:39]	RCC - prev: {"nu":76,"lrn":12,"rev":0}, current: {"nu":76,"lrn":11,"rev":0}
[2020-11-17 18:29:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:29:47]	RCC - prev: {"nu":76,"lrn":11,"rev":0}, current: {"nu":76,"lrn":12,"rev":0}
[2020-11-17 18:29:47]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-11-17 18:39:14]	 - Output instruction: {"instType":3}
[2020-11-17 18:39:16]	RCC - prev: {"nu":76,"lrn":11,"rev":0}, current: {"nu":76,"lrn":10,"rev":0}
[2020-11-17 18:39:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:17]	RCC - prev: {"nu":76,"lrn":10,"rev":0}, current: {"nu":76,"lrn":9,"rev":0}
[2020-11-17 18:39:17]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:18]	RCC - prev: {"nu":76,"lrn":9,"rev":0}, current: {"nu":76,"lrn":8,"rev":0}
[2020-11-17 18:39:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:19]	RCC - prev: {"nu":76,"lrn":8,"rev":0}, current: {"nu":76,"lrn":7,"rev":0}
[2020-11-17 18:39:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:20]	RCC - prev: {"nu":76,"lrn":7,"rev":0}, current: {"nu":76,"lrn":6,"rev":0}
[2020-11-17 18:39:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:21]	RCC - prev: {"nu":76,"lrn":6,"rev":0}, current: {"nu":76,"lrn":5,"rev":0}
[2020-11-17 18:39:21]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:22]	RCC - prev: {"nu":76,"lrn":5,"rev":0}, current: {"nu":76,"lrn":4,"rev":0}
[2020-11-17 18:39:22]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:24]	RCC - prev: {"nu":76,"lrn":4,"rev":0}, current: {"nu":76,"lrn":3,"rev":0}
[2020-11-17 18:39:24]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:28]	RCC - prev: {"nu":76,"lrn":3,"rev":0}, current: {"nu":76,"lrn":2,"rev":0}
[2020-11-17 18:39:28]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:39:30]	RCC - prev: {"nu":76,"lrn":2,"rev":0}, current: {"nu":75,"lrn":3,"rev":0}
[2020-11-17 18:39:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:39:33]	RCC - prev: {"nu":75,"lrn":3,"rev":0}, current: {"nu":74,"lrn":5,"rev":0}
[2020-11-17 18:39:33]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 18:39:36]	RCC - prev: {"nu":74,"lrn":5,"rev":0}, current: {"nu":73,"lrn":6,"rev":0}
[2020-11-17 18:39:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:39:40]	RCC - prev: {"nu":73,"lrn":6,"rev":0}, current: {"nu":72,"lrn":7,"rev":0}
[2020-11-17 18:39:40]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:39:41]	RCC - prev: {"nu":72,"lrn":7,"rev":0}, current: {"nu":71,"lrn":8,"rev":0}
[2020-11-17 18:39:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:39:41]	RCC - prev: {"nu":71,"lrn":8,"rev":0}, current: {"nu":70,"lrn":9,"rev":0}
[2020-11-17 18:39:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:39:58]	RCC - prev: {"nu":70,"lrn":9,"rev":0}, current: {"nu":69,"lrn":10,"rev":0}
[2020-11-17 18:39:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:40:24]	RCC - prev: {"nu":69,"lrn":10,"rev":0}, current: {"nu":69,"lrn":10,"rev":0}
[2020-11-17 18:40:24]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 18:40:26]	RCC - prev: {"nu":69,"lrn":10,"rev":0}, current: {"nu":68,"lrn":11,"rev":0}
[2020-11-17 18:40:26]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:42:35]	RCC - prev: {"nu":68,"lrn":11,"rev":0}, current: {"nu":68,"lrn":11,"rev":0}
[2020-11-17 18:42:35]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 18:42:39]	RCC - prev: {"nu":68,"lrn":11,"rev":0}, current: {"nu":68,"lrn":10,"rev":0}
[2020-11-17 18:42:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:43:04]	RCC - prev: {"nu":68,"lrn":10,"rev":0}, current: {"nu":68,"lrn":10,"rev":0}
[2020-11-17 18:43:04]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 18:46:19]	RCC - prev: {"nu":68,"lrn":10,"rev":0}, current: {"nu":68,"lrn":10,"rev":0}
[2020-11-17 18:46:19]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 18:57:14]	 - Output instruction: {"instType":2}
[2020-11-17 18:57:15]	RCC - prev: {"nu":68,"lrn":10,"rev":0}, current: {"nu":67,"lrn":12,"rev":0}
[2020-11-17 18:57:15]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 18:57:30]	RCC - prev: {"nu":67,"lrn":12,"rev":0}, current: {"nu":67,"lrn":11,"rev":0}
[2020-11-17 18:57:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:57:32]	RCC - prev: {"nu":67,"lrn":11,"rev":0}, current: {"nu":67,"lrn":10,"rev":0}
[2020-11-17 18:57:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:57:37]	RCC - prev: {"nu":67,"lrn":10,"rev":0}, current: {"nu":67,"lrn":9,"rev":0}
[2020-11-17 18:57:37]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:57:38]	RCC - prev: {"nu":67,"lrn":9,"rev":0}, current: {"nu":67,"lrn":8,"rev":0}
[2020-11-17 18:57:38]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:57:42]	RCC - prev: {"nu":67,"lrn":8,"rev":0}, current: {"nu":67,"lrn":7,"rev":0}
[2020-11-17 18:57:42]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:58:48]	RCC - prev: {"nu":67,"lrn":7,"rev":0}, current: {"nu":67,"lrn":6,"rev":0}
[2020-11-17 18:58:48]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:58:51]	RCC - prev: {"nu":67,"lrn":6,"rev":0}, current: {"nu":67,"lrn":5,"rev":0}
[2020-11-17 18:58:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:59:23]	 - Output instruction: {"instType":2}
[2020-11-17 18:59:25]	RCC - prev: {"nu":67,"lrn":5,"rev":0}, current: {"nu":67,"lrn":4,"rev":0}
[2020-11-17 18:59:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:59:29]	RCC - prev: {"nu":67,"lrn":4,"rev":0}, current: {"nu":67,"lrn":3,"rev":0}
[2020-11-17 18:59:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:59:39]	RCC - prev: {"nu":67,"lrn":3,"rev":0}, current: {"nu":67,"lrn":2,"rev":0}
[2020-11-17 18:59:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:59:41]	RCC - prev: {"nu":67,"lrn":2,"rev":0}, current: {"nu":67,"lrn":1,"rev":0}
[2020-11-17 18:59:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 18:59:44]	RCC - prev: {"nu":67,"lrn":1,"rev":0}, current: {"nu":66,"lrn":2,"rev":0}
[2020-11-17 18:59:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 18:59:45]	 - Output instruction: {"instType":3}
[2020-11-17 18:59:45]	RCC - prev: {"nu":67,"lrn":1,"rev":0}, current: {"nu":66,"lrn":3,"rev":0}
[2020-11-17 18:59:45]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:08]	 - Output instruction: {"instType":2}
[2020-11-17 19:00:10]	RCC - prev: {"nu":66,"lrn":3,"rev":0}, current: {"nu":65,"lrn":5,"rev":0}
[2020-11-17 19:00:10]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:14]	RCC - prev: {"nu":65,"lrn":5,"rev":0}, current: {"nu":64,"lrn":7,"rev":0}
[2020-11-17 19:00:14]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:18]	RCC - prev: {"nu":64,"lrn":7,"rev":0}, current: {"nu":63,"lrn":9,"rev":0}
[2020-11-17 19:00:18]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:20]	RCC - prev: {"nu":63,"lrn":9,"rev":0}, current: {"nu":62,"lrn":11,"rev":0}
[2020-11-17 19:00:20]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:24]	RCC - prev: {"nu":62,"lrn":11,"rev":0}, current: {"nu":61,"lrn":13,"rev":0}
[2020-11-17 19:00:24]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:28]	RCC - prev: {"nu":61,"lrn":13,"rev":0}, current: {"nu":60,"lrn":15,"rev":0}
[2020-11-17 19:00:28]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:00:30]	RCC - prev: {"nu":60,"lrn":15,"rev":0}, current: {"nu":59,"lrn":16,"rev":0}
[2020-11-17 19:00:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:00:31]	 - Output instruction: {"instType":3}
[2020-11-17 19:00:47]	 - Output instruction: {"instType":2}
[2020-11-17 19:01:02]	RCC - prev: {"nu":60,"lrn":15,"rev":0}, current: {"nu":59,"lrn":16,"rev":0}
[2020-11-17 19:01:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:01:04]	RCC - prev: {"nu":59,"lrn":16,"rev":0}, current: {"nu":59,"lrn":15,"rev":0}
[2020-11-17 19:01:04]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:01:05]	RCC - prev: {"nu":59,"lrn":15,"rev":0}, current: {"nu":59,"lrn":14,"rev":0}
[2020-11-17 19:01:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:01:07]	RCC - prev: {"nu":59,"lrn":14,"rev":0}, current: {"nu":59,"lrn":14,"rev":0}
[2020-11-17 19:01:07]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:01:10]	RCC - prev: {"nu":59,"lrn":14,"rev":0}, current: {"nu":59,"lrn":13,"rev":0}
[2020-11-17 19:01:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:01:28]	RCC - prev: {"nu":59,"lrn":13,"rev":0}, current: {"nu":59,"lrn":13,"rev":0}
[2020-11-17 19:01:28]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:01:32]	RCC - prev: {"nu":59,"lrn":13,"rev":0}, current: {"nu":59,"lrn":12,"rev":0}
[2020-11-17 19:01:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:01:49]	RCC - prev: {"nu":59,"lrn":12,"rev":0}, current: {"nu":59,"lrn":11,"rev":0}
[2020-11-17 19:01:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:02:27]	RCC - prev: {"nu":59,"lrn":11,"rev":0}, current: {"nu":59,"lrn":10,"rev":0}
[2020-11-17 19:02:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:02:29]	RCC - prev: {"nu":59,"lrn":10,"rev":0}, current: {"nu":59,"lrn":9,"rev":0}
[2020-11-17 19:02:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:02:29]	 - Output instruction: {"instType":3}
[2020-11-17 19:02:30]	RCC - prev: {"nu":59,"lrn":10,"rev":0}, current: {"nu":59,"lrn":10,"rev":0}
[2020-11-17 19:02:30]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:02:31]	 - Output instruction: {"instType":3}
[2020-11-17 19:02:32]	RCC - prev: {"nu":59,"lrn":10,"rev":0}, current: {"nu":59,"lrn":10,"rev":0}
[2020-11-17 19:02:32]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:11:03]	 - Output instruction: {"instType":2}
[2020-11-17 19:20:44]	RCC - prev: {"nu":59,"lrn":10,"rev":0}, current: {"nu":59,"lrn":9,"rev":0}
[2020-11-17 19:20:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:45]	RCC - prev: {"nu":59,"lrn":9,"rev":0}, current: {"nu":59,"lrn":8,"rev":0}
[2020-11-17 19:20:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:51]	RCC - prev: {"nu":59,"lrn":8,"rev":0}, current: {"nu":59,"lrn":7,"rev":0}
[2020-11-17 19:20:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:54]	RCC - prev: {"nu":59,"lrn":7,"rev":0}, current: {"nu":59,"lrn":6,"rev":0}
[2020-11-17 19:20:54]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:55]	RCC - prev: {"nu":59,"lrn":6,"rev":0}, current: {"nu":59,"lrn":5,"rev":0}
[2020-11-17 19:20:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:57]	RCC - prev: {"nu":59,"lrn":5,"rev":0}, current: {"nu":59,"lrn":4,"rev":0}
[2020-11-17 19:20:57]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:20:58]	RCC - prev: {"nu":59,"lrn":4,"rev":0}, current: {"nu":59,"lrn":3,"rev":0}
[2020-11-17 19:20:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:21:00]	RCC - prev: {"nu":59,"lrn":3,"rev":0}, current: {"nu":59,"lrn":2,"rev":0}
[2020-11-17 19:21:00]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:21:04]	RCC - prev: {"nu":59,"lrn":2,"rev":0}, current: {"nu":59,"lrn":2,"rev":0}
[2020-11-17 19:21:04]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:21:20]	RCC - prev: {"nu":59,"lrn":2,"rev":0}, current: {"nu":58,"lrn":3,"rev":0}
[2020-11-17 19:21:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:21:41]	RCC - prev: {"nu":58,"lrn":3,"rev":0}, current: {"nu":57,"lrn":4,"rev":0}
[2020-11-17 19:21:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:21:50]	 - Output instruction: {"instType":2}
[2020-11-17 19:21:54]	RCC - prev: {"nu":57,"lrn":4,"rev":0}, current: {"nu":56,"lrn":5,"rev":0}
[2020-11-17 19:21:54]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:21:56]	 - Output instruction: {"instType":3}
[2020-11-17 19:22:10]	 - Output instruction: {"instType":2}
[2020-11-17 19:22:11]	RCC - prev: {"nu":57,"lrn":4,"rev":0}, current: {"nu":56,"lrn":5,"rev":0}
[2020-11-17 19:22:11]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:22:12]	RCC - prev: {"nu":56,"lrn":5,"rev":0}, current: {"nu":55,"lrn":6,"rev":0}
[2020-11-17 19:22:12]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:22:13]	 - Output instruction: {"instType":3}
[2020-11-17 19:22:57]	RCC - prev: {"nu":56,"lrn":5,"rev":0}, current: {"nu":55,"lrn":6,"rev":0}
[2020-11-17 19:22:57]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:23:07]	 - Output instruction: {"instType":2}
[2020-11-17 19:23:12]	RCC - prev: {"nu":55,"lrn":6,"rev":0}, current: {"nu":55,"lrn":6,"rev":0}
[2020-11-17 19:23:12]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:23:39]	RCC - prev: {"nu":55,"lrn":6,"rev":0}, current: {"nu":54,"lrn":7,"rev":0}
[2020-11-17 19:23:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:26:53]	 - Output instruction: {"instType":2}
[2020-11-17 19:26:58]	RCC - prev: {"nu":54,"lrn":7,"rev":0}, current: {"nu":53,"lrn":9,"rev":0}
[2020-11-17 19:26:58]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:27:32]	 - Output instruction: {"instType":2}
[2020-11-17 19:27:34]	RCC - prev: {"nu":53,"lrn":9,"rev":0}, current: {"nu":52,"lrn":9,"rev":0}
[2020-11-17 19:27:34]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-11-17 19:27:44]	 - Output instruction: {"instType":2}
[2020-11-17 19:27:58]	RCC - prev: {"nu":52,"lrn":9,"rev":0}, current: {"nu":52,"lrn":9,"rev":0}
[2020-11-17 19:27:58]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:29:22]	 - Output instruction: {"instType":2}
[2020-11-17 19:32:23]	 - Output instruction: {"instType":2}
[2020-11-17 19:33:03]	 - Output instruction: {"instType":2}
[2020-11-17 19:33:05]	RCC - prev: {"nu":52,"lrn":9,"rev":0}, current: {"nu":52,"lrn":8,"rev":0}
[2020-11-17 19:33:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:33:09]	RCC - prev: {"nu":52,"lrn":8,"rev":0}, current: {"nu":51,"lrn":9,"rev":0}
[2020-11-17 19:33:09]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:34:15]	 - Output instruction: {"instType":2}
[2020-11-17 19:34:19]	 - Output instruction: {"instType":2}
[2020-11-17 19:35:44]	 - Output instruction: {"instType":2}
[2020-11-17 19:35:58]	RCC - prev: {"nu":51,"lrn":9,"rev":0}, current: {"nu":50,"lrn":10,"rev":0}
[2020-11-17 19:35:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:36:11]	RCC - prev: {"nu":50,"lrn":10,"rev":0}, current: {"nu":50,"lrn":8,"rev":0}
[2020-11-17 19:36:11]	 - Output instruction: {"instType":1,"dy":2,"logType":"good"}
[2020-11-17 19:36:11]	 - Output instruction: {"instType":3}
[2020-11-17 19:36:14]	RCC - prev: {"nu":50,"lrn":10,"rev":0}, current: {"nu":50,"lrn":9,"rev":0}
[2020-11-17 19:36:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:21]	RCC - prev: {"nu":50,"lrn":9,"rev":0}, current: {"nu":50,"lrn":8,"rev":0}
[2020-11-17 19:36:21]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:25]	RCC - prev: {"nu":50,"lrn":8,"rev":0}, current: {"nu":50,"lrn":7,"rev":0}
[2020-11-17 19:36:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:27]	RCC - prev: {"nu":50,"lrn":7,"rev":0}, current: {"nu":50,"lrn":6,"rev":0}
[2020-11-17 19:36:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:30]	RCC - prev: {"nu":50,"lrn":6,"rev":0}, current: {"nu":50,"lrn":5,"rev":0}
[2020-11-17 19:36:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:32]	RCC - prev: {"nu":50,"lrn":5,"rev":0}, current: {"nu":50,"lrn":4,"rev":0}
[2020-11-17 19:36:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:36]	RCC - prev: {"nu":50,"lrn":4,"rev":0}, current: {"nu":50,"lrn":3,"rev":0}
[2020-11-17 19:36:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:38]	RCC - prev: {"nu":50,"lrn":3,"rev":0}, current: {"nu":50,"lrn":3,"rev":0}
[2020-11-17 19:36:38]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:36:39]	RCC - prev: {"nu":50,"lrn":3,"rev":0}, current: {"nu":50,"lrn":3,"rev":0}
[2020-11-17 19:36:39]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:36:45]	RCC - prev: {"nu":50,"lrn":3,"rev":0}, current: {"nu":50,"lrn":2,"rev":0}
[2020-11-17 19:36:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:36:49]	 - Output instruction: {"instType":3}
[2020-11-17 19:37:55]	 - Output instruction: {"instType":2}
[2020-11-17 19:38:11]	 - Output instruction: {"instType":2}
[2020-11-17 19:38:12]	RCC - prev: {"nu":50,"lrn":3,"rev":0}, current: {"nu":50,"lrn":2,"rev":0}
[2020-11-17 19:38:12]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:38:15]	RCC - prev: {"nu":50,"lrn":2,"rev":0}, current: {"nu":50,"lrn":2,"rev":0}
[2020-11-17 19:38:15]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-11-17 19:40:19]	 - Output instruction: {"instType":2}
[2020-11-17 19:40:21]	RCC - prev: {"nu":50,"lrn":2,"rev":0}, current: {"nu":49,"lrn":4,"rev":0}
[2020-11-17 19:40:21]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:40:36]	 - Output instruction: {"instType":2}
[2020-11-17 19:46:05]	RCC - prev: {"nu":49,"lrn":4,"rev":0}, current: {"nu":48,"lrn":5,"rev":0}
[2020-11-17 19:46:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-11-17 19:46:20]	RCC - prev: {"nu":48,"lrn":5,"rev":0}, current: {"nu":48,"lrn":4,"rev":0}
[2020-11-17 19:46:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:46:23]	RCC - prev: {"nu":48,"lrn":4,"rev":0}, current: {"nu":48,"lrn":3,"rev":0}
[2020-11-17 19:46:23]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:46:25]	RCC - prev: {"nu":48,"lrn":3,"rev":0}, current: {"nu":48,"lrn":2,"rev":0}
[2020-11-17 19:46:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-11-17 19:46:36]	RCC - prev: {"nu":48,"lrn":2,"rev":0}, current: {"nu":47,"lrn":4,"rev":0}
[2020-11-17 19:46:36]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:46:55]	RCC - prev: {"nu":47,"lrn":4,"rev":0}, current: {"nu":46,"lrn":6,"rev":0}
[2020-11-17 19:46:55]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:47:06]	RCC - prev: {"nu":46,"lrn":6,"rev":0}, current: {"nu":45,"lrn":8,"rev":0}
[2020-11-17 19:47:06]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:47:33]	 - Output instruction: {"instType":2}
[2020-11-17 19:47:35]	RCC - prev: {"nu":45,"lrn":8,"rev":0}, current: {"nu":44,"lrn":10,"rev":0}
[2020-11-17 19:47:35]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-11-17 19:47:41]	RCC - prev: {"nu":44,"lrn":10,"rev":0}, current: {"nu":44,"lrn":9,"rev":0}
[2020-11-17 19:47:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
